,,Mean_Reversion_Sector_Neutral_Smoothed,Momentum_1YR,Overnight_Sentiment_Smoothed,adv_120d,adv_20d,dispersion_120d,dispersion_20d,market_vol_120d,market_vol_20d,return_5d,return_5d_p,sector_code,volatility_120d,volatility_20d,is_Janaury,is_December,weekday,quarter,qtr_yr,month_end,month_start,qtr_end,qtr_start,sector_Healthcare,sector_Technology,sector_Consumer Defensive,sector_Industrials,sector_Utilities,sector_Financial Services,sector_Real Estate,sector_Communication Services,sector_Consumer Cyclical,sector_Energy,sector_Basic Materials,target_p,target,target_1,target_2,target_3,target_4
2013-08-15 00:00:00+00:00,Equity(3 [AAPL]),-0.8623577400302255,-1.6691382424849404,1.5391998075839068,1.7284158595800372,1.7284158595800372,0.012573055239686375,0.013572362481804198,0.13373876634151985,0.08317790361682961,1,24,1,0.8386790917092979,1.210615036728204,False,False,3,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21.0,1.0,1.0,1.0,1.0,1.0
2013-08-16 00:00:00+00:00,Equity(3 [AAPL]),-1.0458381102494223,-1.6691382424849404,1.5319222671225172,1.7284158595800372,1.7284158595800372,0.012581406883839002,0.013457205150905293,0.1325449965879452,0.09603772561795328,1,24,1,0.8260008423677231,1.1898778654372046,False,False,4,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.0,0.0,1.0,1.0,1.0,1.0
2013-08-19 00:00:00+00:00,Equity(3 [AAPL]),-1.2293184804686192,-1.6617362990592865,1.575587509890855,1.7284158595800372,1.7284158595800372,0.012568285468145,0.013170590902972656,0.132489532107142,0.09562747001941517,1,24,1,0.8260008423677231,1.1971554058985943,False,False,0,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,1.0,1.0
2013-08-20 00:00:00+00:00,Equity(3 [AAPL]),-1.3467459174089054,-1.6543343556336327,1.575587509890855,1.7284158595800372,1.7284158595800372,0.012556945997225821,0.013195624717315193,0.1314679095693367,0.09744751707977307,1,24,1,0.8260008423677231,1.182600324975815,False,False,1,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.0,1.0,0.0,0.0,1.0,1.0
2013-08-21 00:00:00+00:00,Equity(3 [AAPL]),-1.4421557099228877,-1.6691382424849404,1.5828650503522446,1.7284158595800372,1.7284158595800372,0.012561962741295868,0.013226660493519385,0.13194568886964153,0.10347850619996216,1,22,1,0.8332783828291127,1.102547379900529,False,False,2,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.0,0.0,1.0,0.0,0.0,1.0
2013-08-22 00:00:00+00:00,Equity(3 [AAPL]),-1.4421557099228877,-1.6691382424849404,1.633807833581972,1.7284158595800372,1.7284158595800372,0.0126225983417154,0.013443168050373617,0.1322459054301431,0.10281633855478599,1,21,1,0.8041682209835541,0.847833463751892,False,False,3,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.0,0.0,0.0,1.0,0.0,0.0
2013-08-23 00:00:00+00:00,Equity(3 [AAPL]),-1.4348164951141198,-1.6691382424849404,1.6701955358889202,1.7284158595800372,1.7284158595800372,0.012621211471636827,0.012727334025169724,0.1328259040978179,0.10860046930961686,0,10,1,0.7823355995993853,0.7896131400607749,False,False,4,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.0,0.0,0.0,0.0,1.0,0.0
2013-08-26 00:00:00+00:00,Equity(3 [AAPL]),-1.4348164951141198,-1.6839421293362482,1.6993056977344787,1.7284158595800372,1.7284158595800372,0.012621790594305063,0.012235250277257201,0.13216661266044297,0.10923515874123776,0,0,1,0.7750580591379956,0.88422116605884,False,False,0,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,1.0
2013-08-27 00:00:00+00:00,Equity(3 [AAPL]),-1.4641733543491913,-1.6765401859105942,1.7065832381958683,1.7284158595800372,1.7284158595800372,0.012617781523480955,0.01214400940665006,0.1322541976102481,0.10864085750385283,1,13,1,0.7605029782152164,0.8769436255974504,False,False,1,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.0,0.0,0.0,0.0,0.0,0.0
2013-08-28 00:00:00+00:00,Equity(3 [AAPL]),-1.5375655024368702,-1.6765401859105942,1.7211383191186476,1.7284158595800372,1.7284158595800372,0.012624687862420032,0.012016268293564362,0.13510365332021843,0.12447212501566218,0,2,1,0.7823355995993853,1.0661596775935809,False,False,2,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.0,1.0,0.0,0.0,0.0,0.0
2013-08-29 00:00:00+00:00,Equity(3 [AAPL]),-1.6256360801420846,-1.6987460161875558,1.7211383191186476,1.7284158595800372,1.7284158595800372,0.012604741117120804,0.011800273797275282,0.1348427119736109,0.12463672102459282,0,8,1,0.7968906805221645,1.0807147585163601,False,False,3,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.0,0.0,1.0,0.0,0.0,0.0
2013-08-30 00:00:00+00:00,Equity(3 [AAPL]),-1.654992939377156,-1.6839421293362482,1.7211383191186476,1.7284158595800372,1.7284158595800372,0.012610521739518037,0.011463269198801734,0.1348816650771381,0.10872458539502536,0,10,1,0.7896131400607749,1.1753227845144254,False,False,4,3,3_2013,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16.0,1.0,0.0,1.0,0.0,0.0
2013-09-03 00:00:00+00:00,Equity(3 [AAPL]),-1.6770105838034597,-1.691344072761902,1.692028157273089,1.7284158595800372,1.7284158595800372,0.012621022602756727,0.011295344904338065,0.13506011143141136,0.1088668806411109,0,4,1,0.7532254377538268,1.2626532700511008,False,False,1,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19.0,1.0,1.0,0.0,1.0,0.0
2013-09-04 00:00:00+00:00,Equity(3 [AAPL]),-1.6770105838034597,-1.691344072761902,1.655640454966141,1.7284158595800372,1.7284158595800372,0.012627061961915,0.0114240881309752,0.1350317589513322,0.11115969839496749,0,9,1,0.7313928163696578,1.1462126226688667,False,False,2,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,1.0,0.0,1.0
2013-09-05 00:00:00+00:00,Equity(3 [AAPL]),-1.6990282282297633,-1.691344072761902,1.6483629145047514,1.7284158595800372,1.7284158595800372,0.01262990357325049,0.011392493453778102,0.13544004093787052,0.11639352353691272,1,14,1,0.7313928163696578,1.182600324975815,False,False,3,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,1.0,0.0
2013-09-06 00:00:00+00:00,Equity(3 [AAPL]),-1.6990282282297633,-1.691344072761902,1.6701955358889202,1.7284158595800372,1.7284158595800372,0.012598516769527385,0.011343506258654679,0.13532340389454642,0.11572857224729088,0,11,1,0.6877275736013201,1.2117104868213735,False,False,4,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0
2013-09-09 00:00:00+00:00,Equity(3 [AAPL]),-1.7063674430385312,-1.691344072761902,1.655640454966141,1.7284158595800372,1.7284158595800372,0.012597563589432016,0.01128595399907686,0.13501741832903202,0.11371686765797613,1,16,1,0.6877275736013201,1.2335431082055424,False,False,0,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0
2013-09-10 00:00:00+00:00,Equity(3 [AAPL]),-1.713706657847299,-1.6765401859105942,1.6483629145047514,1.7284158595800372,1.7284158595800372,0.012594078095792834,0.01143212052092912,0.1359052139660859,0.12263649467176667,1,19,1,0.6877275736013201,1.0952698394391394,False,False,1,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-11 00:00:00+00:00,Equity(3 [AAPL]),-1.6990282282297633,-1.7061479596132096,1.6701955358889202,1.7284158595800372,1.7284158595800372,0.012612945556518521,0.011617925853330952,0.1359333525756987,0.12671042131925075,0,1,1,0.7022826545240993,1.1098249203619186,False,False,2,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-12 00:00:00+00:00,Equity(3 [AAPL]),-1.6185373528008242,-1.7061479596132096,1.4882570243541795,1.7284158595800372,1.7284158595800372,0.012624311381158453,0.011500060425231684,0.13517275014525726,0.12737622198261228,0,0,1,0.8987762469816194,1.2699308105124905,False,False,3,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-13 00:00:00+00:00,Equity(3 [AAPL]),-1.552624066940157,-1.7061479596132096,1.1753227845144254,1.7284158595800372,1.7284158595800372,0.012605406431424496,0.011446913115538818,0.13522613243062026,0.12699613001584786,0,0,1,0.8987762469816194,1.2626532700511008,False,False,4,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.0,0.0,0.0,0.0,0.0,0.0
2013-09-16 00:00:00+00:00,Equity(3 [AAPL]),-1.464739685792601,-1.7061479596132096,0.8114457614449437,1.7284158595800372,1.7284158595800372,0.012634635674405936,0.01138886541161275,0.1351062543562299,0.11380893270590765,0,0,1,0.8987762469816194,1.3572612960491661,False,False,0,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23.0,1.0,0.0,0.0,0.0,0.0
2013-09-17 00:00:00+00:00,Equity(3 [AAPL]),-1.3109420187843779,-1.7061479596132096,0.3820708742229556,1.7284158595800372,1.7284158595800372,0.012654321185789253,0.011420006521993042,0.1349745143766776,0.1141135060958498,0,0,1,0.9569965706727364,1.3936489983561142,False,False,1,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24.0,1.0,1.0,0.0,0.0,0.0
2013-09-18 00:00:00+00:00,Equity(3 [AAPL]),-1.1571443517761548,-1.7061479596132096,0.06185909392181186,1.7284158595800372,1.7284158595800372,0.01265910965218749,0.011374156672413937,0.1350862937130676,0.10938884144268828,0,0,1,0.9497190302113467,1.4082040792788935,False,False,2,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24.0,1.0,1.0,1.0,0.0,0.0
2013-09-19 00:00:00+00:00,Equity(3 [AAPL]),-0.9520807957651907,-1.7061479596132096,-0.5057890620665793,1.7284158595800372,1.7284158595800372,0.012711347613471622,0.011615886392237151,0.13588047280542176,0.11332218016501228,0,0,1,0.9351639492885675,1.4082040792788935,False,False,3,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24.0,1.0,1.0,1.0,1.0,0.0
2013-09-20 00:00:00+00:00,Equity(3 [AAPL]),-0.6737802554645965,-1.7061479596132096,-0.9278864088271779,1.7284158595800372,1.7284158595800372,0.012699309826142953,0.011194866819513689,0.13540934971575305,0.11083798983353131,0,8,1,0.8987762469816194,1.437314241124452,False,False,4,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24.0,1.0,1.0,1.0,1.0,1.0
2013-09-23 00:00:00+00:00,Equity(3 [AAPL]),-0.36618492144815024,-1.7061479596132096,-1.2262655677441527,1.7284158595800372,1.7284158595800372,0.01265127611115433,0.011129248508272429,0.13611098655624726,0.1136818910113233,1,23,1,0.906053787443009,1.4664244029700104,False,False,0,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.0,0.0,1.0,1.0,1.0,1.0
2013-09-24 00:00:00+00:00,Equity(3 [AAPL]),-0.11717917486340808,-1.7061479596132096,-1.2917634318966593,1.7284158595800372,1.7284158595800372,0.012625863987987502,0.011138493984264674,0.1351005626756756,0.11613650033929164,1,24,1,1.044327056209412,1.6046976717364134,False,False,1,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.0,0.0,0.0,1.0,1.0,1.0
2013-09-25 00:00:00+00:00,Equity(3 [AAPL]),0.19041615915303814,-1.6987460161875558,-1.3208735937422178,1.7284158595800372,1.7284158595800372,0.012633339641970682,0.011297437226920493,0.1349337382819224,0.11534959672583373,1,24,1,1.0152168943638533,1.5828650503522446,False,False,2,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17.0,1.0,0.0,0.0,1.0,1.0
2013-09-26 00:00:00+00:00,Equity(3 [AAPL]),0.3808323183060763,-1.7061479596132096,-0.964274111134126,1.7284158595800372,1.7284158595800372,0.012604245805716535,0.011157329759506902,0.13481823519653435,0.09098200336651356,1,24,1,1.0297719752866328,1.611975212197803,False,False,3,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17.0,1.0,1.0,0.0,0.0,1.0
2013-09-27 00:00:00+00:00,Equity(3 [AAPL]),0.5712484774591144,-1.6987460161875558,-0.5276216834507482,1.7284158595800372,1.7284158595800372,0.012593455788224399,0.01114306622651484,0.13440831205176124,0.09113439917895229,1,24,1,1.044327056209412,1.6192527526591927,False,False,4,3,3_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17.0,1.0,1.0,1.0,0.0,0.0
2013-09-30 00:00:00+00:00,Equity(3 [AAPL]),0.7763120334700785,-1.6987460161875558,-0.09096925576737037,1.7284158595800372,1.7284158595800372,0.012595773382791192,0.011204434202174481,0.13460770689693258,0.09407301808126656,0,4,1,1.0588821371321913,1.6046976717364134,False,False,0,3,3_2013,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,16.0,1.0,1.0,1.0,1.0,0.0
2013-10-01 00:00:00+00:00,Equity(3 [AAPL]),0.9740518910520797,-1.7135499030388635,0.39662595514573484,1.7284158595800372,1.7284158595800372,0.01255676613327624,0.011059541798382738,0.1336494661556816,0.09266619032325603,0,2,1,1.0588821371321913,1.611975212197803,False,False,1,4,4_2013,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,19.0,1.0,1.0,1.0,1.0,1.0
2013-10-02 00:00:00+00:00,Equity(3 [AAPL]),1.1278495580603027,-1.6987460161875558,0.8769436255974504,1.7284158595800372,1.7284158595800372,0.012546293685388326,0.01103036454255286,0.13404414440862075,0.09562914220984667,1,17,1,1.0661596775935809,1.6265302931205823,False,False,2,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.0,1.0,1.0,1.0,1.0,1.0
2013-10-03 00:00:00+00:00,Equity(3 [AAPL]),1.274323526639563,-1.6987460161875558,1.2699308105124905,1.7284158595800372,1.7284158595800372,0.01253707348015294,0.011009293771605992,0.13388039098977503,0.09282604887309881,1,17,1,1.0734372180549705,1.611975212197803,False,False,3,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22.0,1.0,1.0,1.0,1.0,1.0
2013-10-04 00:00:00+00:00,Equity(3 [AAPL]),1.435444892076749,-1.6987460161875558,1.5391998075839068,1.7284158595800372,1.7284158595800372,0.012498776828644703,0.011016637410679986,0.12764318657237492,0.1006566766107767,1,17,1,1.0879922989777497,1.5974201312750238,False,False,4,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18.0,1.0,1.0,1.0,1.0,1.0
2013-10-07 00:00:00+00:00,Equity(3 [AAPL]),1.55994776536912,-1.7061479596132096,1.7065832381958683,1.7284158595800372,1.7284158595800372,0.012476293013441725,0.011014642343774276,0.12601633502075227,0.10322013871901435,1,16,1,1.0952698394391394,1.5901425908136342,False,False,0,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.0,0.0,1.0,1.0,1.0,1.0
2013-10-08 00:00:00+00:00,Equity(3 [AAPL]),1.6405084480877132,-1.7061479596132096,1.713860778657258,1.7284158595800372,1.7284158595800372,0.01245309903481803,0.010901734834622537,0.12472260574476798,0.10229284372594992,1,19,1,0.9933842729796846,1.5828650503522446,False,False,1,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.0,0.0,0.0,1.0,1.0,1.0
2013-10-09 00:00:00+00:00,Equity(3 [AAPL]),1.6112136543718611,-1.7061479596132096,1.7284158595800372,1.7284158595800372,1.7284158595800372,0.012441932903321897,0.010844997863270374,0.125959270989672,0.10870391643270444,1,15,1,0.9569965706727364,1.5683099694294653,False,False,2,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.0,1.0,0.0,0.0,1.0,1.0
2013-10-10 00:00:00+00:00,Equity(3 [AAPL]),1.5453003685111941,-1.7061479596132096,1.7284158595800372,1.7284158595800372,1.7284158595800372,0.012272969368165364,0.010828432818728109,0.12495152110598495,0.10755226580929161,1,22,1,0.9788291920569053,1.4227591602016727,False,False,3,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16.0,1.0,1.0,0.0,0.0,1.0
2013-10-11 00:00:00+00:00,Equity(3 [AAPL]),1.442768590505712,-1.7209518464645173,1.713860778657258,1.7284158595800372,1.7284158595800372,0.012291727454040712,0.011049583670363634,0.12875016677903087,0.13294317933619915,1,18,1,0.9278864088271779,1.3208735937422178,False,False,4,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.0,1.0,1.0,1.0,0.0,0.0
2013-10-14 00:00:00+00:00,Equity(3 [AAPL]),1.230381336065785,-1.7209518464645173,1.7065832381958683,1.7284158595800372,1.7284158595800372,0.01222759172478278,0.010991192519959845,0.1280285714044783,0.13437998668746887,0,8,1,0.9278864088271779,1.27720835097388,False,False,0,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.0,1.0,1.0,1.0,1.0,0.0
2013-10-15 00:00:00+00:00,Equity(3 [AAPL]),1.0399651769127467,-1.7135499030388635,1.7065832381958683,1.7284158595800372,1.7284158595800372,0.012135109639898918,0.01092206695930745,0.1280469951360466,0.13286392934860866,0,10,1,0.9424414897499571,0.9715516515955156,False,False,1,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20.0,1.0,1.0,1.0,1.0,1.0
2013-10-16 00:00:00+00:00,Equity(3 [AAPL]),0.9154623036203756,-1.7061479596132096,1.6993056977344787,1.7284158595800372,1.7284158595800372,0.012068173645384301,0.011008044331118268,0.1285403838886394,0.13568721406323503,1,12,1,0.9497190302113467,0.9424414897499571,False,False,2,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20.0,1.0,1.0,1.0,1.0,1.0
2013-10-17 00:00:00+00:00,Equity(3 [AAPL]),0.7103987476094115,-1.7061479596132096,1.6993056977344787,1.7284158595800372,1.7284158595800372,0.01207318656285219,0.010939121778334015,0.1298305982890949,0.1376892363797223,1,16,1,0.9133313279043986,0.906053787443009,False,False,3,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23.0,1.0,1.0,1.0,1.0,1.0
2013-10-18 00:00:00+00:00,Equity(3 [AAPL]),0.48336409631155836,-1.7135499030388635,1.7065832381958683,1.7284158595800372,1.7284158595800372,0.012096684895802557,0.011119924047517531,0.13013131102936762,0.14123346405823475,1,15,1,0.906053787443009,0.8332783828291127,False,False,4,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23.0,1.0,1.0,1.0,1.0,1.0
2013-10-21 00:00:00+00:00,Equity(3 [AAPL]),0.33689012773229826,-1.7135499030388635,1.6847506168116995,1.7284158595800372,1.7284158595800372,0.012156323228001186,0.011619597715503725,0.1301888666119661,0.13809293403695425,1,15,1,0.8405559232905023,0.7459478972924372,False,False,0,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.0,0.0,1.0,1.0,1.0,1.0
2013-10-22 00:00:00+00:00,Equity(3 [AAPL]),0.09520807957651907,-1.6987460161875558,1.6701955358889202,1.7284158595800372,1.7284158595800372,0.012123741838351455,0.011661842495580759,0.12922075933939364,0.13633605827656795,1,20,1,0.8769436255974504,-0.4766789002210208,False,False,1,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20.0,1.0,0.0,1.0,1.0,1.0
2013-10-23 00:00:00+00:00,Equity(3 [AAPL]),-0.05126588900274104,-1.691344072761902,1.655640454966141,1.7284158595800372,1.7284158595800372,0.012133412628573344,0.011804433003302705,0.12876042606529878,0.1373403505754348,1,20,1,0.8696660851360608,-0.4839564406824104,False,False,2,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.0,0.0,1.0,0.0,1.0,1.0
2013-10-24 00:00:00+00:00,Equity(3 [AAPL]),-0.2709768418716312,-1.6987460161875558,1.611975212197803,1.7284158595800372,1.7284158595800372,0.012159201283813207,0.012122865346876316,0.12786510864723585,0.13879620588074604,1,23,1,0.8623885446746712,-0.9715516515955156,False,False,3,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.0,0.0,0.0,1.0,0.0,1.0
2013-10-25 00:00:00+00:00,Equity(3 [AAPL]),-0.5566010806011884,-1.6617362990592865,1.5683099694294653,1.7284158595800372,1.7284158595800372,0.012217994340320306,0.012596580574155716,0.1278648294631671,0.13863544008650508,1,23,1,0.8187233019063334,-1.000661813441074,False,False,4,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.0,0.0,0.0,0.0,1.0,0.0
2013-10-28 00:00:00+00:00,Equity(3 [AAPL]),-0.8129305256148935,-1.6839421293362482,1.5464773480452965,1.7284158595800372,1.7284158595800372,0.012256293543925085,0.01284198685791334,0.1278162009540178,0.1371886829610942,0,11,1,0.7823355995993853,-0.8696660851360608,False,False,0,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,1.0
2013-10-29 00:00:00+00:00,Equity(3 [AAPL]),-1.0546125737706726,-1.6617362990592865,1.517367186199738,1.7284158595800372,1.7284158595800372,0.012217020328405333,0.01301784061425836,0.12772904743424748,0.13614897113451782,1,20,1,0.7750580591379956,-1.102547379900529,False,False,1,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21.0,1.0,0.0,0.0,0.0,0.0
2013-10-30 00:00:00+00:00,Equity(3 [AAPL]),-1.2450287329237109,-1.6765401859105942,1.4664244029700104,1.7284158595800372,1.7284158595800372,0.012231353139607857,0.013168838725238,0.1277697276793287,0.1343823942154573,0,2,1,0.8405559232905023,-0.7968906805221645,False,False,2,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.0,1.0,1.0,0.0,0.0,0.0
2013-10-31 00:00:00+00:00,Equity(3 [AAPL]),-1.369531606216082,-1.6691382424849404,1.4082040792788935,1.7284158595800372,1.7284158595800372,0.012255365670826437,0.013395459394672612,0.12790542828634902,0.1370865089606088,0,4,1,0.8332783828291127,-0.6586174117557615,False,False,3,4,4_2013,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.0,0.0,1.0,1.0,0.0,0.0
2013-11-01 00:00:00+00:00,Equity(3 [AAPL]),-1.530652971653268,-1.6543343556336327,1.4300367006630623,1.7284158595800372,1.7284158595800372,0.012305213474284954,0.013715414518711036,0.12794866565461965,0.13185159408942668,0,11,1,0.8260008423677231,-0.8041682209835541,False,False,4,4,4_2013,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,12.0,1.0,0.0,1.0,1.0,0.0
2013-11-04 00:00:00+00:00,Equity(3 [AAPL]),-1.6112136543718611,-1.6543343556336327,1.3936489983561142,1.7284158595800372,1.7284158595800372,0.012313474283852573,0.013813134486089751,0.12684537169729257,0.13018180182361241,0,4,1,0.7896131400607749,-0.709560194985489,False,False,0,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.0,0.0,1.0,0.0,1.0,1.0
2013-11-05 00:00:00+00:00,Equity(3 [AAPL]),-1.647832146516676,-1.646932412207979,1.4009265388175038,1.7284158595800372,1.7284158595800372,0.012310862037147215,0.013902849539086765,0.1268026432926144,0.12397586650844347,1,21,1,0.7386703568310474,-0.5640093857576963,False,False,1,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.0,0.0,0.0,1.0,0.0,1.0
2013-11-06 00:00:00+00:00,Equity(3 [AAPL]),-1.6331847496587502,-1.6321285253566713,1.4300367006630623,1.7284158595800372,1.7284158595800372,0.012288299107630324,0.013910705956578623,0.12654215542368752,0.11201875322782404,1,13,1,0.7241152759082682,-0.7168377354468786,False,False,2,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12.0,0.0,0.0,0.0,1.0,0.0
2013-11-07 00:00:00+00:00,Equity(3 [AAPL]),-1.6405084480877132,-1.6321285253566713,1.4300367006630623,1.7284158595800372,1.7284158595800372,0.012306912115975309,0.014050883376728671,0.12566822429228616,0.11163712479066011,0,9,1,0.7386703568310474,-0.7168377354468786,False,False,3,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.0,0.0,0.0,0.0,0.0,1.0
2013-11-08 00:00:00+00:00,Equity(3 [AAPL]),-1.647832146516676,-1.6173246385053635,1.4082040792788935,1.7284158595800372,1.7284158595800372,0.012309050619200011,0.013964110792862014,0.1275704305908068,0.10458354410603184,1,12,1,0.709560194985489,-0.3893484146843452,False,False,4,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.0,1.0,0.0,0.0,0.0,0.0
2013-11-11 00:00:00+00:00,Equity(3 [AAPL]),-1.6405084480877132,-1.6247265819310175,1.4518693220472312,1.7284158595800372,1.7284158595800372,0.012344917916706747,0.01419906776003596,0.12887049473878232,0.1110224683529374,0,10,1,0.6804500331399305,-0.4257361169912934,False,False,0,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.0,0.0,1.0,0.0,0.0,0.0
2013-11-12 00:00:00+00:00,Equity(3 [AAPL]),-1.6112136543718611,-1.6321285253566713,1.4300367006630623,1.7284158595800372,1.7284158595800372,0.012324939234882249,0.014155489299018198,0.12744320362093137,0.11088433664126232,0,7,1,0.7313928163696578,-0.4402911979140726,False,False,1,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3.0,0.0,0.0,1.0,0.0,0.0
2013-11-13 00:00:00+00:00,Equity(3 [AAPL]),-1.552624066940157,-1.6395304687823251,1.3718163769719454,1.7284158595800372,1.7284158595800372,0.012309923031992487,0.014213823531740607,0.12743195312274733,0.10541018102104446,0,12,1,0.7386703568310474,-0.44756873837546224,False,False,2,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.0,0.0,0.0,0.0,1.0,0.0
2013-11-14 00:00:00+00:00,Equity(3 [AAPL]),-1.457415987363638,-1.6395304687823251,1.1680452440530356,1.7284158595800372,1.7284158595800372,0.012318492521444714,0.013990770749816573,0.1278589082147834,0.09840310779245394,0,9,1,0.7313928163696578,-0.3020179291476697,False,False,3,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,1.0
2013-11-15 00:00:00+00:00,Equity(3 [AAPL]),-1.41347379678986,-1.5877168648027482,1.0734372180549705,1.7284158595800372,1.7284158595800372,0.012328265723771567,0.014003742873801368,0.12772937243808363,0.09520749691784235,1,13,1,0.7241152759082682,-0.09096925576737037,False,False,4,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.0,0.0,0.0,0.0,0.0,0.0
2013-11-18 00:00:00+00:00,Equity(3 [AAPL]),-1.391502701502971,-1.6025207516540558,0.8987762469816194,1.7284158595800372,1.7284158595800372,0.012312004831992445,0.013495563365524117,0.1270027130496849,0.09446949456564925,0,9,1,0.7386703568310474,-0.003638770230694815,False,False,0,4,4_2013,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.0,0.0,0.0,0.0,0.0,0.0
